location_address1,location_address2,location_city,location_convocationLabel,location_fullAddress,location_giveBlood,location_givePlasma,location_givePlatelet,location_groupCode,location_id,location_latitude,location_longitude,location_name,location_phone,location_postCode,location_regionCode,location_regionName,location_samplingLocationCode,location_horaires,location_infos,location_metro,location_bus,location_tram,location_parking,location_debutInfos,location_finInfos,collection_date,collection_groupCode,collection_id,collection_isPublic,collection_isPublishable,collection_lpCode,collection_morningEndTime,collection_morningStartTime,collection_afternoonEndTime,collection_afternoonStartTime,collection_regionCode,collection_nature
,Impasse des Violettes,18340 LEVET,Salle Polyvalente,Impasse des Violettes 18340 LEVET,True,False,False,G18035,5031639,46.92445755004883,2.4058878421783447,Levet,,,023,EFS Centre-Pays de la Loire,568,,,,,,,,,2023-05-10,G18035,812555,True,,568,,,19:00:00,15:00:00,023,
"Salles Debré, Courteline et Ronsard",18 rue de Montbazon,37260 MONTS,RECIPHARM,"Salles Debré, Courteline et Ronsard 18 rue de Montbazon 37260 MONTS",True,False,False,G37179,5041742,47.287078857421875,0.6640183925628662,Salle Debré Courteline Ronsard,,,023,EFS Centre-Pays de la Loire,2,,,,,,,,,2023-06-01,G37179,801881,False,,2,,,16:30:00,12:00:00,023,
SALLE YVES MONTAND,Avenue de Béthune,62480 LE PORTEL,SALLE YVES MONTAND,SALLE YVES MONTAND Avenue de Béthune 62480 LE PORTEL,True,False,False,LPBB16,5019966,50.71106719970703,1.5780308246612549,LE PORTEL,,,018,EFS Haut de France-Normandie,3715,,,,,,,,,2023-07-06,LPBB16,808212,True,,3715,12:00:00,08:30:00,15:30:00,13:30:00,018,
,Résidence des Monts,59270 SAINT JANS CAPPEL,Salle Maurice Flauw,Résidence des Monts 59270 SAINT JANS CAPPEL,True,False,False,LNK415,5038169,50.76362228393555,2.7191004753112793,MF : 8h-13h ANCIEN,,,018,EFS Haut de France-Normandie,3,,,,,,,,,2023-05-20,LNK415,792874,True,,3,13:00:00,08:00:00,,,018,
,Route de Viré,72350 BRÛLON,Espace Vègre et Champagne ,Route de Viré 72350 BRÛLON,True,False,False,O72013,5009686,47.97371292114258,-0.24028800427913666,Espace Vègre et Champagne,,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-08-09,O72013,795970,True,,1,,,19:00:00,15:30:00,023,
,RUE DE LA BADOCHE,52320 FRONCLES,SALLE EXPO CENTRE CULTUREL,RUE DE LA BADOCHE 52320 FRONCLES,True,False,False,JA0048,4994039,48.30049133300781,5.146931171417236,FRONCLES,,,020,EFS Grand Est,38,,,,,,,,,2023-05-26,JA0048,829933,True,,38,,,18:30:00,15:00:00,020,
,ROUTE DE MOUZON,08140 DOUZY,ARDENNES KARTING,ROUTE DE MOUZON 08140 DOUZY,True,False,False,LRS050,5042300,49.62668991088867,5.059420108795166,DOUZY KARTING,,,020,EFS Grand Est,3,,,,,,,,,2023-08-03,LRS050,809375,True,,3,,,19:00:00,14:00:00,020,
,Av. Moulin Lavigne,08210 MOUZON,SALLE DES FETES,Av. Moulin Lavigne 08210 MOUZON,True,False,False,LRS060,5015210,49.608917236328125,5.07419490814209,MOUZON,,,020,EFS Grand Est,2201,,,,,,,,,2023-05-16,LRS060,866724,True,,2201,,,19:30:00,15:00:00,020,
,Av. Moulin Lavigne,08210 MOUZON,SALLE DES FETES,Av. Moulin Lavigne 08210 MOUZON,True,False,False,LRS060,5015210,49.608917236328125,5.07419490814209,MOUZON,,,020,EFS Grand Est,2201,,,,,,,,,2023-07-18,LRS060,875686,True,,2201,,,19:30:00,15:00:00,020,
,rue Gambetta,36110 LEVROUX,Maison du Peuple,rue Gambetta 36110 LEVROUX,True,False,False,G36060,5029407,46.979557037353516,1.61036217212677,Maison du Peuple,,,023,EFS Centre-Pays de la Loire,1294,,,,,,,,,2023-07-03,G36060,813437,True,,1294,,,19:00:00,15:00:00,023,
FOYER COMMUNAL,107 Rue de la Colonne,62280 ST MARTIN BOULOGNE,FOYER COMMUNAL,FOYER COMMUNAL 107 Rue de la Colonne 62280 ST MARTIN BOULOGNE,True,False,False,LPBB19,5018772,50.72919845581055,1.6308809518814087,ST MARTIN BOULOGNE AM,,,018,EFS Haut de France-Normandie,3718,,,,,,,,,2023-05-31,LPBB19,808195,True,,3718,,,18:00:00,14:30:00,018,
,Rue de la  Gare,37320 ST BRANCHS,Salle des Fêtes,Rue de la  Gare 37320 ST BRANCHS,True,False,False,G37080,5033532,47.227718353271484,0.7703009843826294,Salle des Fêtes,,,023,EFS Centre-Pays de la Loire,2,,,,,,,,,2023-07-05,G37080,797646,True,,2,,,19:00:00,15:30:00,023,
,51 rue Jean Jaurès,59150 WATTRELOS,Salle des Fêtes du Centre,51 rue Jean Jaurès 59150 WATTRELOS,True,False,False,LNL325,5032734,50.70281219482422,3.2183339595794678,SDF : 10h-19h,,,018,EFS Haut de France-Normandie,13,,,,,,,,,2023-07-03,LNL325,791816,True,,13,13:00:00,10:00:00,19:00:00,15:00:00,018,
,9 Place de la Résistance,58000 NEVERS,Hôtel Délégation Militaire,9 Place de la Résistance 58000 NEVERS,True,False,False,E58001,5031398,46.99186706542969,3.1604456901550293,NEVERS - JMDS ,,,015,EFS Bourgogne Franche Comté,3,,,,,,,,,2023-06-12,E58001,813602,True,,3,,,18:00:00,12:00:00,015,
,9 Place de la Résistance,58000 NEVERS,Hôtel Délégation Militaire,9 Place de la Résistance 58000 NEVERS,True,False,False,E58001,5031398,46.99186706542969,3.1604456901550293,NEVERS - JMDS ,,,015,EFS Bourgogne Franche Comté,3,,,,,,,,,2023-06-13,E58001,813603,True,,3,,,18:00:00,12:00:00,015,
,1 Route des Trois Ormeaux,21150 ALISE SAINTE REINE,Alésia Muséoparc,1 Route des Trois Ormeaux 21150 ALISE SAINTE REINE,True,False,False,E21620,5042325,47.5361442565918,4.490417957305908,ALISE SAINTE REINE - MUSEOPARC,,,015,EFS Bourgogne Franche Comté,1,,,,,,,,,2023-08-02,E21620,883850,True,,1,,,18:00:00,14:00:00,015,
Au Château,30 Place Edmond Paillaud,14480 CREULLY,Au Château,Au Château 30 Place Edmond Paillaud 14480 CREULLY,True,False,False,M1C101,5031204,49.285438537597656,-0.5398054122924805,Au Château,,,018,EFS Haut de France-Normandie,288,,,,,,,,,2023-07-10,M1C101,876244,True,,288,,,19:30:00,15:30:00,018,
,17 rue Vasselière,37260 MONTS,Espace Jean Cocteau,17 rue Vasselière 37260 MONTS,True,False,False,G37066,5029511,47.27700424194336,0.6440523266792297,Espace Jean Cocteau,,,023,EFS Centre-Pays de la Loire,1875,,,,,,,,,2023-05-22,G37066,797461,True,,1875,,,19:00:00,15:00:00,023,
,17 rue Vasselière,37260 MONTS,Espace Jean Cocteau,17 rue Vasselière 37260 MONTS,True,False,False,G37066,5029511,47.27700424194336,0.6440523266792297,Espace Jean Cocteau,,,023,EFS Centre-Pays de la Loire,1875,,,,,,,,,2023-07-17,G37066,797462,True,,1875,,,19:00:00,15:00:00,023,
Salle Georges Dael,100 Rue de Lille,59200 TOURCOING,Maison des associations,Salle Georges Dael 100 Rue de Lille 59200 TOURCOING,True,False,False,LNL350,5040248,50.722740173339844,3.1520564556121826,MDA-GD : 10h-19h,,,018,EFS Haut de France-Normandie,29,,,,,,,,,2023-05-10,LNL350,789037,True,,29,13:00:00,10:00:00,19:00:00,15:00:00,018,
Salle Georges Dael,100 Rue de Lille,59200 TOURCOING,Maison des associations,Salle Georges Dael 100 Rue de Lille 59200 TOURCOING,True,False,False,LNL350,5040248,50.722740173339844,3.1520564556121826,MDA-GD : 10h-19h,,,018,EFS Haut de France-Normandie,29,,,,,,,,,2023-06-09,LNL350,789038,True,,29,13:00:00,10:00:00,19:00:00,15:00:00,018,
Salle Georges Dael,100 Rue de Lille,59200 TOURCOING,Maison des associations,Salle Georges Dael 100 Rue de Lille 59200 TOURCOING,True,False,False,LNL350,5040248,50.722740173339844,3.1520564556121826,MDA-GD : 10h-19h,,,018,EFS Haut de France-Normandie,29,,,,,,,,,2023-07-12,LNL350,789039,True,,29,13:00:00,10:00:00,19:00:00,15:00:00,018,
Salle Georges Dael,100 Rue de Lille,59200 TOURCOING,Maison des associations,Salle Georges Dael 100 Rue de Lille 59200 TOURCOING,True,False,False,LNL350,5040248,50.722740173339844,3.1520564556121826,MDA-GD : 10h-19h,,,018,EFS Haut de France-Normandie,29,,,,,,,,,2023-08-11,LNL350,789046,True,,29,13:00:00,10:00:00,19:00:00,15:00:00,018,
,Rue de Godewaersvelde,59270 BERTHEN,Centre d'accueil,Rue de Godewaersvelde 59270 BERTHEN,True,False,False,LNK41F,5036970,50.78242111206055,2.694135904312134,CA : 14h-19h,,,018,EFS Haut de France-Normandie,2,,,,,,,,,2023-07-31,LNK41F,792876,True,,2,,,19:00:00,14:00:00,018,
,57 rue de Tourcoing,59126 LINSELLES,Salle Jacques Brel,57 rue de Tourcoing 59126 LINSELLES,True,False,False,LNL367,5036564,50.73995590209961,3.0828113555908203,JB : 10h-19h,,,018,EFS Haut de France-Normandie,14,,,,,,,,,2023-06-02,LNL367,791805,True,,14,13:00:00,10:00:00,19:00:00,15:00:00,018,
Salle de la Confiserie,70 Rue du Bon Secours,62126 WIMILLE,Salle de la Confiserie,Salle de la Confiserie 70 Rue du Bon Secours 62126 WIMILLE,True,False,False,LPBB22,5042225,50.74165725708008,1.6267831325531006,WIMILLE,,,018,EFS Haut de France-Normandie,1,,,,,,,,,2023-07-20,LPBB22,837135,True,,1,13:00:00,10:00:00,18:00:00,14:30:00,018,
Salle Polyvalente,Route de Caumont,14250 FONTENAY LE PESNEL,Salle Polyvalente,Salle Polyvalente Route de Caumont 14250 FONTENAY LE PESNEL,True,False,False,M1C327,5041535,49.168148040771484,-0.5844973921775818,Salle Polyvalente,,,018,EFS Haut de France-Normandie,2,,,,,,,,,2023-08-04,M1C327,883932,True,,2,,,19:30:00,15:30:00,018,
Salle d'étude,Rue Paul Delvaux,37600 LOCHES,LYCEE THERESE PLANIOL ,Salle d'étude Rue Paul Delvaux 37600 LOCHES,True,False,False,G37060,5033245,47.1286735534668,0.9769840240478516,Salle d'étude,,,023,EFS Centre-Pays de la Loire,3,,,,,,,,,2023-05-09,G37060,800498,False,,3,12:30:00,08:30:00,,,023,
,Avenue Bas Clos,37600 LOCHES,Espace Agnès Sorel,Avenue Bas Clos 37600 LOCHES,True,False,False,G37058,5029338,47.12284469604492,0.9901643991470337,Espace Agnès Sorel AM,,,023,EFS Centre-Pays de la Loire,2,,,,,,,,,2023-05-10,G37058,796386,True,,2,,,19:00:00,15:30:00,023,
Salle des Fêtes,Rue Desmyttere,59670 CASSEL,Salle des Fêtes,Salle des Fêtes Rue Desmyttere 59670 CASSEL,True,False,False,LNK42C,5037859,50.80037307739258,2.4860775470733643,CASSEL SALLE DES FETES,,,018,EFS Haut de France-Normandie,3,,,,,,,,,2023-06-18,LNK42C,807800,True,,3,12:00:00,08:00:00,,,018,
SALLE POLYVALENTE,Place de la Mairie,59670 OXELAERE,SALLE POLYVALENTE,SALLE POLYVALENTE Place de la Mairie 59670 OXELAERE,True,False,False,LNK419,5021689,50.79850387573242,2.5399723052978516,OXELAERE  ,,,018,EFS Haut de France-Normandie,2,,,,,,,,,2023-08-04,LNK419,807812,True,,2,,,19:00:00,15:00:00,018,
Salle du Grand Foyer,151 rue de la Malcense,59200 TOURCOING,Lycée Sévigné,Salle du Grand Foyer 151 rue de la Malcense 59200 TOURCOING,True,False,False,LNL35B,5041852,50.730934143066406,3.16495680809021,SGF : 9h-17h,,,018,EFS Haut de France-Normandie,6,,,,,,,,,2023-05-12,LNL35B,874885,False,,6,12:30:00,09:00:00,17:00:00,14:00:00,018,
Salle de Sports,Rue de Callicanes,59270 GODEWAERSVELDE,Salle de Sports,Salle de Sports Rue de Callicanes 59270 GODEWAERSVELDE,True,False,False,LNK41C,5037171,50.79534912109375,2.6419169902801514,GODEWAERSVELDE SPORTS TJ,,,018,EFS Haut de France-Normandie,4,,,,,,,,,2023-05-19,LNK41C,818713,True,,4,13:00:00,10:00:00,18:30:00,14:30:00,018,
,32 Rue du Montaigu,53600 EVRON,Salle du Trait d'Union,32 Rue du Montaigu 53600 EVRON,True,False,False,O53027,4972005,48.15210723876953,-0.40681320428848267,Salle du Trait d'Union,,,023,EFS Centre-Pays de la Loire,7,,,,,,,,,2023-05-15,O53027,800985,True,,7,,,19:00:00,15:30:00,023,
,32 Rue du Montaigu,53600 EVRON,Salle du Trait d'Union,32 Rue du Montaigu 53600 EVRON,True,False,False,O53027,4972005,48.15210723876953,-0.40681320428848267,Salle du Trait d'Union,,,023,EFS Centre-Pays de la Loire,7,,,,,,,,,2023-06-19,O53027,801674,True,,7,,,19:00:00,15:30:00,023,
,32 Rue du Montaigu,53600 EVRON,Salle du Trait d'Union,32 Rue du Montaigu 53600 EVRON,True,False,False,O53027,4972005,48.15210723876953,-0.40681320428848267,Salle du Trait d'Union,,,023,EFS Centre-Pays de la Loire,7,,,,,,,,,2023-07-17,O53027,801713,True,,7,,,19:00:00,15:30:00,023,
Chapiteau,200 chaussée Fernand Forest,59200 TOURCOING,MacoProductions,Chapiteau 200 chaussée Fernand Forest 59200 TOURCOING,True,False,False,LNL346,5042015,50.7374153137207,3.1534695625305176,Chapiteau : 8h-13h,,,018,EFS Haut de France-Normandie,11,,,,,,,,,2023-06-13,LNL346,791500,False,,11,13:00:00,08:00:00,,,018,
Chapiteau,200 chaussée Fernand Forest,59200 TOURCOING,MacoProductions,Chapiteau 200 chaussée Fernand Forest 59200 TOURCOING,True,False,False,LNL346,5042024,50.7374153137207,3.1534695625305176,Chapiteau : 13h-18h,,,018,EFS Haut de France-Normandie,12,,,,,,,,,2023-06-13,LNL346,791501,,,12,,,18:00:00,13:00:00,018,
Salle des Sports,Rue de la Mairie,62910 EPERLECQUES,Salle des Sports,Salle des Sports Rue de la Mairie 62910 EPERLECQUES,True,False,False,LPSU24,5035990,50.80562210083008,2.1543490886688232,EPERLECQUES SPORTS,,,018,EFS Haut de France-Normandie,6,,,,,,,,,2023-05-13,LPSU24,807664,True,,6,12:00:00,08:30:00,,,018,
Salle des Sports,Rue de la Mairie,62910 EPERLECQUES,Salle des Sports,Salle des Sports Rue de la Mairie 62910 EPERLECQUES,True,False,False,LPSU24,5035990,50.80562210083008,2.1543490886688232,EPERLECQUES SPORTS,,,018,EFS Haut de France-Normandie,6,,,,,,,,,2023-07-22,LPSU24,807667,True,,6,12:00:00,08:30:00,,,018,
,Rue de Chaumont,52310 BOLOGNE,SALLE DES FETES,Rue de Chaumont 52310 BOLOGNE,True,False,False,JA0077,4986721,48.197998046875,5.141299724578857,BOLOGNE,,,020,EFS Grand Est,60,,,,,,,,,2023-06-22,JA0077,830074,True,,60,,,18:30:00,15:00:00,020,
,46 RUE DES ETATS UNIS,55500 LIGNY-EN-BARROIS,HALL DES ANNONCIADES,46 RUE DES ETATS UNIS 55500 LIGNY-EN-BARROIS,True,False,False,JN0320,4986568,48.68526840209961,5.314245700836182,HALL (15h30-19h30),,,020,EFS Grand Est,4,,,,,,,,,2023-06-26,JN0320,793166,True,,4,,,19:30:00,15:30:00,020,
,PLACE DE L ARTILLERIE,55700 STENAY,SALLE DES SPECTACLES,PLACE DE L ARTILLERIE 55700 STENAY,True,False,False,JN0204,4987893,49.49080276489258,5.187923431396484,STENAY,,,020,EFS Grand Est,3,,,,,,,,,2023-05-30,JN0204,809091,True,,3,,,19:30:00,15:00:00,020,
,PLACE DE L ARTILLERIE,55700 STENAY,SALLE DES SPECTACLES,PLACE DE L ARTILLERIE 55700 STENAY,True,False,False,JN0204,4987893,49.49080276489258,5.187923431396484,STENAY,,,020,EFS Grand Est,3,,,,,,,,,2023-07-27,JN0204,809373,True,,3,,,19:30:00,15:00:00,020,
,Route Départementale 980,21390 PRECY SOUS THIL,Foyer Rural,Route Départementale 980 21390 PRECY SOUS THIL,True,False,False,E21137,5007906,47.38585662841797,4.310193061828613,Salle du Foyer Rural,,,015,EFS Bourgogne Franche Comté,1,,,,,,,,,2023-06-01,E21137,879588,True,,1,,,19:00:00,15:00:00,015,
,Route Départementale 980,21390 PRECY SOUS THIL,Foyer Rural,Route Départementale 980 21390 PRECY SOUS THIL,True,False,False,E21137,5007906,47.38585662841797,4.310193061828613,Salle du Foyer Rural,,,015,EFS Bourgogne Franche Comté,1,,,,,,,,,2023-08-09,E21137,796760,True,,1,,,19:00:00,15:00:00,015,
Salle des Fêtes,Rue de  Condé,14260 AUNAY SUR ODON,Salle des Fêtes,Salle des Fêtes Rue de  Condé 14260 AUNAY SUR ODON,True,False,False,M1C085,5029110,49.01626968383789,-0.6310654282569885,Salle des Fêtes,,,018,EFS Haut de France-Normandie,2,,,,,,,,,2023-06-01,M1C085,804717,True,,2,,,19:30:00,16:00:00,018,
SALLE DES FETES ,Rue de Verdun,59114 STEENVOORDE,SALLE DES FETES,SALLE DES FETES  Rue de Verdun 59114 STEENVOORDE,True,False,False,LNK414,5021005,50.8100700378418,2.578134775161743,STEENVOORDE FETES,,,018,EFS Haut de France-Normandie,3177,,,,,,,,,2023-06-11,LNK414,806536,True,,3177,12:00:00,08:00:00,,,018,
SALLE DES FETES ,Rue de Verdun,59114 STEENVOORDE,SALLE DES FETES,SALLE DES FETES  Rue de Verdun 59114 STEENVOORDE,True,False,False,LNK414,5021005,50.8100700378418,2.578134775161743,STEENVOORDE FETES,,,018,EFS Haut de France-Normandie,3177,,,,,,,,,2023-08-13,LNK414,806538,True,,3177,12:00:00,08:00:00,,,018,
,Rue de la gare,58000 SAINT ELOI,SALLE PIERRE BEREGOVOY,Rue de la gare 58000 SAINT ELOI,True,False,False,E58203,5036583,46.97241973876953,3.2198948860168457,SALLE PIERRE BEREGOVOY,,,015,EFS Bourgogne Franche Comté,1,,,,,,,,,2023-08-08,E58203,810322,True,,1,,,19:00:00,15:00:00,015,
,Rue de la Noraie,18130 DUN SUR AURON,Salle des Fêtes,Rue de la Noraie 18130 DUN SUR AURON,True,False,False,G18028,5037140,46.888999938964844,2.573168992996216,SALLE DES FÊTES,,,023,EFS Centre-Pays de la Loire,3,,,,,,,,,2023-05-26,G18028,812500,True,,3,,,18:30:00,14:30:00,023,
,Rue de la Noraie,18130 DUN SUR AURON,Salle des Fêtes,Rue de la Noraie 18130 DUN SUR AURON,True,False,False,G18028,5037140,46.888999938964844,2.573168992996216,SALLE DES FÊTES,,,023,EFS Centre-Pays de la Loire,3,,,,,,,,,2023-07-21,G18028,812501,True,,3,,,18:30:00,14:30:00,023,
,Place Jean Jaurès,59223 RONCQ,Salle Georges Catry,Place Jean Jaurès 59223 RONCQ,True,False,False,LNL362,5036479,50.75271987915039,3.121424913406372,GC : 10h-19h,,,018,EFS Haut de France-Normandie,8,,,,,,,,,2023-05-15,LNL362,791490,True,,8,13:00:00,10:00:00,19:00:00,15:00:00,018,
,Place Jean Jaurès,59223 RONCQ,Salle Georges Catry,Place Jean Jaurès 59223 RONCQ,True,False,False,LNL362,5036479,50.75271987915039,3.121424913406372,GC : 10h-19h,,,018,EFS Haut de France-Normandie,8,,,,,,,,,2023-07-17,LNL362,791491,True,,8,13:00:00,10:00:00,19:00:00,15:00:00,018,
,14 Impasse Aurélie Mardelle,37600 PERRUSSON,Espace Jacques LANZMANN,14 Impasse Aurélie Mardelle 37600 PERRUSSON,True,False,False,G37058,5040999,47.09908676147461,1.0109682083129883,Espace Jacques LANZMANN,,,023,EFS Centre-Pays de la Loire,7,,,,,,,,,2023-07-12,G37058,796388,True,,7,,,19:00:00,15:30:00,023,
,14 Impasse Aurélie Mardelle,37600 PERRUSSON,Espace Jacques LANZMANN,14 Impasse Aurélie Mardelle 37600 PERRUSSON,True,False,False,G37058,5040999,47.09908676147461,1.0109682083129883,Espace Jacques LANZMANN,,,023,EFS Centre-Pays de la Loire,7,,,,,,,,,2023-08-09,G37058,796389,True,,7,,,19:00:00,15:30:00,023,
Salle Polyvalente,1 Rue du Chemin Vert,59143 LEDERZEELE,Salle Polyvalente,Salle Polyvalente 1 Rue du Chemin Vert 59143 LEDERZEELE,True,False,False,LNK423,5021696,50.817901611328125,2.2795722484588623,LEDERZEELE POLYVALENTE,,,018,EFS Haut de France-Normandie,3,,,,,,,,,2023-07-15,LNK423,806129,True,,3,12:00:00,08:00:00,,,018,
,1 Place de l'Eglise,36100 THIZAY,Salle Polyvalente,1 Place de l'Eglise 36100 THIZAY,True,False,False,O36444,5034674,46.89780044555664,1.9110770225524902,Salle Polyvalente,,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-06-22,O36444,813454,True,,1,,,19:00:00,15:00:00,023,
Salons des Jardins de la Baie Saint Jean,Rue Saint Adrienne,62930 WIMEREUX,Salons des Jardins de la Baie Saint Jean,Salons des Jardins de la Baie Saint Jean Rue Saint Adrienne 62930 WIMEREUX,True,False,False,LPBB20,5036468,50.76646041870117,1.6110317707061768,WIMEREUX BAIE ST JEAN TJ,,,018,EFS Haut de France-Normandie,4,,,,,,,,,2023-05-25,LPBB20,803277,True,,4,13:00:00,10:00:00,18:00:00,14:30:00,018,
Salle Georges Straseele,53 rue Gabriel Péri,59117 WERVICQ SUD,Espace 2000,Salle Georges Straseele 53 rue Gabriel Péri 59117 WERVICQ SUD,True,False,False,LNL370,5038094,50.77309036254883,3.049584150314331,GS : 10h-19h,,,018,EFS Haut de France-Normandie,5,,,,,,,,,2023-06-01,LNL370,791512,True,,5,13:00:00,10:00:00,19:00:00,15:00:00,018,
Salle Georges Straseele,53 rue Gabriel Péri,59117 WERVICQ SUD,Espace 2000,Salle Georges Straseele 53 rue Gabriel Péri 59117 WERVICQ SUD,True,False,False,LNL370,5038437,50.77309036254883,3.049584150314331,GS : GS 8h-13h,,,018,EFS Haut de France-Normandie,4,,,,,,,,,2023-07-29,LNL370,791510,True,,4,13:00:00,08:00:00,,,018,
,rue de Flandre,59166 BOUSBECQUE,Salle des Jonquilles,rue de Flandre 59166 BOUSBECQUE,True,False,False,LNL366,5037352,50.76979064941406,3.075404405593872,SJ : 8h-13h,,,018,EFS Haut de France-Normandie,8,,,,,,,,,2023-06-10,LNL366,790737,True,,8,13:00:00,08:00:00,,,018,
,rue de Flandre,59166 BOUSBECQUE,Salle des Jonquilles,rue de Flandre 59166 BOUSBECQUE,True,False,False,LNL366,5037352,50.76979064941406,3.075404405593872,SJ : 8h-13h,,,018,EFS Haut de France-Normandie,8,,,,,,,,,2023-08-05,LNL366,790738,True,,8,13:00:00,08:00:00,,,018,
,Route de Quemigny,21450 BAIGNEUX LES JUIFS,Salle des Fêtes,Route de Quemigny 21450 BAIGNEUX LES JUIFS,True,False,False,E21078,4998026,47.5999755859375,4.648601531982422,Salle des fêtes BAIGNEUX,,,015,EFS Bourgogne Franche Comté,1,,,,,,,,,2023-07-19,E21078,801413,True,,1,,,18:30:00,14:30:00,015,
,Rue du Vertuquet,59960 NEUVILLE EN FERRAIN,Salle Rocheville,Rue du Vertuquet 59960 NEUVILLE EN FERRAIN,True,False,False,LNL360,5024952,50.75605392456055,3.1641809940338135,SR : 10h-19h,,,018,EFS Haut de France-Normandie,3146,,,,,,,,,2023-05-26,LNL360,788503,True,,3146,13:00:00,10:00:00,19:00:00,15:00:00,018,
,Rue du Vertuquet,59960 NEUVILLE EN FERRAIN,Salle Rocheville,Rue du Vertuquet 59960 NEUVILLE EN FERRAIN,True,False,False,LNL360,5024952,50.75605392456055,3.1641809940338135,SR : 10h-19h,,,018,EFS Haut de France-Normandie,3146,,,,,,,,,2023-06-30,LNL360,788504,True,,3146,13:00:00,10:00:00,19:00:00,15:00:00,018,
,Rue du Vertuquet,59960 NEUVILLE EN FERRAIN,Salle Rocheville,Rue du Vertuquet 59960 NEUVILLE EN FERRAIN,True,False,False,LNL360,5024952,50.75605392456055,3.1641809940338135,SR : 10h-19h,,,018,EFS Haut de France-Normandie,3146,,,,,,,,,2023-07-28,LNL360,788505,True,,3146,13:00:00,10:00:00,19:00:00,15:00:00,018,
,Place des tries,08320 VIREUX WALLERAND,SALLE DES FETES,Place des tries 08320 VIREUX WALLERAND,True,False,False,LRC069,5016448,50.08448028564453,4.727663040161133,VIREUX WALLERAND,,,020,EFS Grand Est,2219,,,,,,,,,2023-05-09,LRC069,809072,True,,2219,,,20:00:00,15:00:00,020,
,Place des tries,08320 VIREUX WALLERAND,SALLE DES FETES,Place des tries 08320 VIREUX WALLERAND,True,False,False,LRC069,5016448,50.08448028564453,4.727663040161133,VIREUX WALLERAND,,,020,EFS Grand Est,2219,,,,,,,,,2023-07-11,LRC069,874065,True,,2219,,,20:00:00,15:00:00,020,
,Le bourg,58000 SERMOISE SUR LOIRE,Salle des fêtes,Le bourg 58000 SERMOISE SUR LOIRE,True,False,False,E58014,5010626,46.95212936401367,3.182096004486084,Salle des fêtes (sermoise),,,015,EFS Bourgogne Franche Comté,5,,,,,,,,,2023-06-06,E58014,810168,True,,5,,,19:00:00,15:00:00,015,
,Le bourg,58000 SERMOISE SUR LOIRE,Salle des fêtes,Le bourg 58000 SERMOISE SUR LOIRE,True,False,False,E58014,5010626,46.95212936401367,3.182096004486084,Salle des fêtes (sermoise),,,015,EFS Bourgogne Franche Comté,5,,,,,,,,,2023-08-01,E58014,810169,True,,5,,,19:00:00,15:00:00,015,
SALLE DES FETES,FACE A LA MAIRIE,59470 BROXEELE,SALLE DES FETES ,SALLE DES FETES FACE A LA MAIRIE 59470 BROXEELE,True,False,False,LNK42A,5021980,50.82950210571289,2.3209710121154785,BROXEELE,,,018,EFS Haut de France-Normandie,2865,,,,,,,,,2023-05-12,LNK42A,806141,True,,2865,,,19:00:00,15:00:00,018,
,Rue Magnier,21290 RECEY SUR OURCE,Foyer Rural,Rue Magnier 21290 RECEY SUR OURCE,True,False,False,E21087,5010155,47.7795295715332,4.8603339195251465,Foyer Rural RECEY,,,015,EFS Bourgogne Franche Comté,2,,,,,,,,,2023-05-17,E21087,841770,True,,2,,,19:00:00,15:30:00,015,
